text,label
Прошу спилить аварийные ветки над тротуаром у школы. Прошу организовать регулярный полив зелёных насаждений в жаркий период. Прошу оформить заявку на ремонт покрытия детской площадки. Прошу рассмотреть обращение и сообщить о принятых мерах.,запрос_благоустройство
"Деревья разрослись и закрывают обзор на пешеходном переходе. Зебра на дороге стерлась, автомобилисты не уступают пешеходам. На остановке общественного транспорта отсутствует павильон от дождя. Буду признателен за обратную связь в установленные сроки.",жалоба_благоустройство
"Сообщаю по существу вопроса. Можно заменить лампы в подъездах на энергосберегающие с датчиками движения. Хорошо бы установить коврики у входа, чтобы грязь не заносили в подъезд. Полезно добавить информационный стенд с графиком работ по дому. Прошу зарегистрировать обращение и направить ответ.",предложение_ЖКХ
"Обращаюсь с официальной просьбой. Предлагаю организовать сбор заявок на мелкий ремонт через онлайн‑форму. Стоит провести гидравлическую промывку системы отопления перед сезоном. Имеет смысл установить доводчики на входные двери, чтобы не было сквозняков. Предлагаю внедрить уведомления о плановых отключениях в мессенджере дома. Буду признателен за обратную связь в установленные сроки.",предложение_ЖКХ
"Отопление работает нестабильно, радиаторы остаются еле тёплыми. Крышка люка у подъезда разбита, есть риск травм. Счёт за коммунальные услуги внезапно вырос без объяснимых причин. Управляющая компания не отвечает на звонки и заявки в личном кабинете.",жалоба_ЖКХ
Необходимо установить дополнительный фонарь у входа в парк. Прошу восстановить дорожную разметку на пешеходном переходе. Прошу оформить заявку на ремонт покрытия детской площадки.,запрос_благоустройство
Предлагаю сделать отдельное окно консультаций по телефону для пожилых. Предлагаю размещать результаты анализов в личном кабинете пациента. Стоит организовать дополнительный день вакцинации по субботам. Предлагаю расширить расписание приёма терапевта в вечернее время. Буду признателен за обратную связь в установленные сроки.,предложение_здравоохранение
"Обращаюсь с официальной просьбой. Отопление работает нестабильно, радиаторы остаются еле тёплыми. В подвале стоит запах сырости, вероятно, течёт труба. Лифтовое оборудование периодически отключается без предупреждения. В подъезде сильный сквозняк из‑за неплотно закрывающейся двери. Крышка люка у подъезда разбита, есть риск травм. Прошу зарегистрировать обращение и направить ответ.",жалоба_ЖКХ
Прошу обратить внимание: Прошу спилить аварийные ветки над тротуаром у школы. Прошу провести сезонную обработку от клещей на территории сквера. Прошу заменить сломанную скамейку у подъезда на безопасную. Необходимо установить дополнительный фонарь у входа в парк. Прошу восстановить дорожную разметку на пешеходном переходе. Прошу зарегистрировать обращение и направить ответ.,запрос_благоустройство
От имени жителей нашего дома сообщаю: Прошу организовать регулярный полив зелёных насаждений в жаркий период. Необходимо установить дополнительный фонарь у входа в парк. Прошу оформить заявку на ремонт покрытия детской площадки. Прошу заменить сломанную скамейку у подъезда на безопасную.,запрос_благоустройство
"Сообщаю по существу вопроса. Деревья разрослись и закрывают обзор на пешеходном переходе. Уличное освещение на аллее не работает, по вечерам очень темно. На остановке общественного транспорта отсутствует павильон от дождя. Зебра на дороге стерлась, автомобилисты не уступают пешеходам. Прошу зарегистрировать обращение и направить ответ.",жалоба_благоустройство
Обращаюсь с официальной просьбой. Прошу оформить заявку на ремонт покрытия детской площадки. Прошу спилить аварийные ветки над тротуаром у школы. Прошу заменить сломанную скамейку у подъезда на безопасную. Прошу организовать ямочный ремонт дворовой дороги в ближайшие сроки.,запрос_благоустройство
Обращаюсь с официальной просьбой. Прошу предоставить копию выписки из амбулаторной карты. Необходимо оформить направление к узкому специалисту по показаниям. Прошу оформить санаторно‑курортную карту в установленном порядке. Необходимо оформить справку об иммунизации для учебного заведения. Прошу направить результат анализов в личный кабинет пациента.,запрос_здравоохранение
"На лестничной площадке перегорела лампа, из‑за чего темно и небезопасно. Уже несколько дней в квартире отсутствует горячая вода. Крышка люка у подъезда разбита, есть риск травм. Прошу рассмотреть обращение и сообщить о принятых мерах.",жалоба_ЖКХ
"Прошу обратить внимание: Крышка люка у подъезда разбита, есть риск травм. Уже несколько дней в квартире отсутствует горячая вода. В подвале стоит запах сырости, вероятно, течёт труба.",жалоба_ЖКХ
"От имени жителей нашего дома сообщаю: В процедурном кабинете перебои с расходными материалами. Анализы задерживаются, результаты не приходят в обозначенный срок. В коридорах тесно и душно, отсутствует вентиляция. Приём начинается позже расписания, пациенты вынуждены ждать. Сайт поликлиники часто не работает, запись недоступна.",жалоба_здравоохранение
"Детская площадка в неудовлетворительном состоянии: качели расшатаны. Траву на газонах давно не косили, территория выглядит заброшенной. На контейнерной площадке отсутствует ограждение, мусор разносит ветром. Прошу рассмотреть обращение и сообщить о принятых мерах.",жалоба_благоустройство
От имени жителей нашего дома сообщаю: Лифтовое оборудование периодически отключается без предупреждения. В подъезде сильный сквозняк из‑за неплотно закрывающейся двери. Счёт за коммунальные услуги внезапно вырос без объяснимых причин. Прошу рассмотреть обращение и сообщить о принятых мерах.,жалоба_ЖКХ
"Прошу обратить внимание: Анализы задерживаются, результаты не приходят в обозначенный срок. В поликлинике большая очередь на регистрацию, ожидаем дольше часа. Информация на стендах устарела, графики приёма не совпадают. Талоны к узким специалистам разбираются за минуты, записи не хватает. Буду признателен за обратную связь в установленные сроки.",жалоба_здравоохранение
"Прошу обратить внимание: Уже несколько дней в квартире отсутствует горячая вода. Крышка люка у подъезда разбита, есть риск травм. В подвале стоит запах сырости, вероятно, течёт труба. Отопление работает нестабильно, радиаторы остаются еле тёплыми. В подъезде сильный сквозняк из‑за неплотно закрывающейся двери.",жалоба_ЖКХ
"Прошу проверить вентиляцию в санузле, тяга отсутствует. Прошу выполнить дезинсекцию подвала и подъезда согласно регламенту. Прошу зафиксировать обращение и назначить дату ремонта входной двери. Прошу произвести опломбировку нового водосчётчика и внести показания. Нужно организовать промывку батарей и балансировку стояков.",запрос_ЖКХ
"Сообщаю по существу вопроса. График вывоза мусора не соблюдается, контейнеры переполнены. Уже несколько дней в квартире отсутствует горячая вода. Счёт за коммунальные услуги внезапно вырос без объяснимых причин. На лестничной площадке перегорела лампа, из‑за чего темно и небезопасно. Лифтовое оборудование периодически отключается без предупреждения. Надеюсь на оперативное решение вопроса.",жалоба_ЖКХ
Сообщаю по существу вопроса. Предлагаю установить дополнительные урны вдоль прогулочной зоны. Полезно поставить навесы на остановках для защиты от осадков. Стоит обустроить освещение на дорожке к детскому саду. Прошу зарегистрировать обращение и направить ответ.,предложение_благоустройство
Обращаюсь с официальной просьбой. Имеет смысл обновлять стенды с актуальными графиками еженедельно. Предлагаю проводить разъяснительные вебинары по профилактике заболеваний. Предлагаю размещать результаты анализов в личном кабинете пациента. Предлагаю расширить расписание приёма терапевта в вечернее время. Полезно внедрить электронную очередь с уведомлениями по SMS.,предложение_здравоохранение
"Зебра на дороге стерлась, автомобилисты не уступают пешеходам. Тротуары у школы покрыты льдом, нет песка и реагентов. Деревья разрослись и закрывают обзор на пешеходном переходе. Уличное освещение на аллее не работает, по вечерам очень темно. Детская площадка в неудовлетворительном состоянии: качели расшатаны.",жалоба_благоустройство
"От имени жителей нашего дома сообщаю: Уличное освещение на аллее не работает, по вечерам очень темно. Деревья разрослись и закрывают обзор на пешеходном переходе. Зебра на дороге стерлась, автомобилисты не уступают пешеходам. Траву на газонах давно не косили, территория выглядит заброшенной. На остановке общественного транспорта отсутствует павильон от дождя. Надеюсь на оперативное решение вопроса.",жалоба_благоустройство
Сообщаю по существу вопроса. Прошу записать на повторный приём к врачу в ближайшую возможную дату. Прошу зарегистрировать обращение по корректировке записи в расписании. Прошу предоставить копию выписки из амбулаторной карты.,запрос_здравоохранение
"Можно расширить часы приёма диспетчера для удобства жителей. Хорошо бы установить коврики у входа, чтобы грязь не заносили в подъезд. Прошу рассмотреть возможность установки домофона с видеонаблюдением. Предлагаю организовать сбор заявок на мелкий ремонт через онлайн‑форму. Предлагаю ввести разъяснительные листовки по начислениям в квитанции. Прошу рассмотреть обращение и сообщить о принятых мерах.",предложение_ЖКХ
Обращаюсь с официальной просьбой. Прошу оформить заявку на ремонт покрытия детской площадки. Необходимо обустроить пандус у бордюра для колясок. Прошу спилить аварийные ветки над тротуаром у школы. Прошу провести сезонную обработку от клещей на территории сквера. Прошу восстановить дорожную разметку на пешеходном переходе.,запрос_благоустройство
Прошу обратить внимание: Можно заменить лампы в подъездах на энергосберегающие с датчиками движения. Стоит провести гидравлическую промывку системы отопления перед сезоном. Предлагаю организовать сбор заявок на мелкий ремонт через онлайн‑форму. Предлагаю внедрить уведомления о плановых отключениях в мессенджере дома. Можно расширить часы приёма диспетчера для удобства жителей. Прошу рассмотреть обращение и сообщить о принятых мерах.,предложение_ЖКХ
Сообщаю по существу вопроса. Прошу зарегистрировать обращение по корректировке записи в расписании. Прошу выдать справку о прохождении медицинского осмотра для трудоустройства. Прошу направить результат анализов в личный кабинет пациента. Прошу дать официальный ответ в письменном виде.,запрос_здравоохранение
"В коридорах тесно и душно, отсутствует вентиляция. Приём начинается позже расписания, пациенты вынуждены ждать. Талоны к узким специалистам разбираются за минуты, записи не хватает. В поликлинике большая очередь на регистрацию, ожидаем дольше часа. Анализы задерживаются, результаты не приходят в обозначенный срок. Прошу зарегистрировать обращение и направить ответ.",жалоба_здравоохранение
"Обращаюсь с официальной просьбой. Жалобы оставленные через форму обратной связи остаются без ответа. Информация на стендах устарела, графики приёма не совпадают. Приём начинается позже расписания, пациенты вынуждены ждать. Телефон регистратуры не отвечает, невозможно уточнить информацию.",жалоба_здравоохранение
"От имени жителей нашего дома сообщаю: Прошу проверить вентиляцию в санузле, тяга отсутствует. Прошу зафиксировать обращение и назначить дату ремонта входной двери. Необходимо провести диагностику лифта и предоставить акт. Прошу произвести опломбировку нового водосчётчика и внести показания. Прошу направить специалиста для проверки системы отопления в квартире. Буду признателен за обратную связь в установленные сроки.",запрос_ЖКХ
"От имени жителей нашего дома сообщаю: Прошу направить специалиста для проверки системы отопления в квартире. Необходимо провести диагностику лифта и предоставить акт. Нужно провести обследование кровли из‑за регулярных протечек. Прошу проверить вентиляцию в санузле, тяга отсутствует. Надеюсь на оперативное решение вопроса.",запрос_ЖКХ
Обращаюсь с официальной просьбой. Можно установить информационные таблички с правилами выгула собак. Предлагаю сделать пешеходную зону без парковки возле школы. Предлагаю оборудовать велопарковки у поликлиники и библиотеки. Предлагаю установить дополнительные урны вдоль прогулочной зоны. Полезно поставить навесы на остановках для защиты от осадков. Прошу рассмотреть обращение и сообщить о принятых мерах.,предложение_благоустройство
От имени жителей нашего дома сообщаю: Нужно провести обследование кровли из‑за регулярных протечек. Нужно организовать промывку батарей и балансировку стояков. Прошу заменить перегоревшие лампы в подъезде на всех этажах. Прошу зарегистрировать обращение и направить ответ.,запрос_ЖКХ
Прошу обратить внимание: Прошу оформить санаторно‑курортную карту в установленном порядке. Прошу оформить выписку рецептов на льготные препараты. Прошу направить результат анализов в личный кабинет пациента. Прошу записать на повторный приём к врачу в ближайшую возможную дату. Прошу выдать справку о прохождении медицинского осмотра для трудоустройства. Прошу рассмотреть обращение и сообщить о принятых мерах.,запрос_здравоохранение
Прошу выдать справку о прохождении медицинского осмотра для трудоустройства. Необходимо оформить справку об иммунизации для учебного заведения. Прошу оформить выписку рецептов на льготные препараты. Необходимо оформить направление к узкому специалисту по показаниям. Прошу предоставить копию выписки из амбулаторной карты. Надеюсь на оперативное решение вопроса.,запрос_здравоохранение
Обращаюсь с официальной просьбой. Предлагаю ввести разъяснительные листовки по начислениям в квитанции. Можно заменить лампы в подъездах на энергосберегающие с датчиками движения. Можно расширить часы приёма диспетчера для удобства жителей.,предложение_ЖКХ
Сообщаю по существу вопроса. Предлагаю оборудовать велопарковки у поликлиники и библиотеки. Можно установить информационные таблички с правилами выгула собак. Полезно поставить навесы на остановках для защиты от осадков. Предлагаю сделать пешеходную зону без парковки возле школы. Имеет смысл нанести светоотражающую разметку у пешеходных переходов. Буду признателен за обратную связь в установленные сроки.,предложение_благоустройство
Сообщаю по существу вопроса. Предлагаю оборудовать велопарковки у поликлиники и библиотеки. Можно установить информационные таблички с правилами выгула собак. Стоит обустроить освещение на дорожке к детскому саду. Хорошо бы расширить тротуар у оживлённого участка дороги.,предложение_благоустройство
"Анализы задерживаются, результаты не приходят в обозначенный срок. В процедурном кабинете перебои с расходными материалами. Телефон регистратуры не отвечает, невозможно уточнить информацию. Сайт поликлиники часто не работает, запись недоступна. В поликлинике большая очередь на регистрацию, ожидаем дольше часа. Прошу рассмотреть обращение и сообщить о принятых мерах.",жалоба_здравоохранение
Необходимо оформить направление к узкому специалисту по показаниям. Прошу направить результат анализов в личный кабинет пациента. Прошу оформить выписку рецептов на льготные препараты. Прошу зарегистрировать обращение по корректировке записи в расписании. Прошу записать на повторный приём к врачу в ближайшую возможную дату.,запрос_здравоохранение
Прошу обратить внимание: Прошу провести сезонную обработку от клещей на территории сквера. Прошу заменить сломанную скамейку у подъезда на безопасную. Прошу оформить заявку на ремонт покрытия детской площадки. Прошу организовать ямочный ремонт дворовой дороги в ближайшие сроки. Прошу восстановить дорожную разметку на пешеходном переходе. Надеюсь на оперативное решение вопроса.,запрос_благоустройство
Прошу организовать регулярный полив зелёных насаждений в жаркий период. Прошу восстановить дорожную разметку на пешеходном переходе. Прошу заменить сломанную скамейку у подъезда на безопасную. Прошу оформить заявку на ремонт покрытия детской площадки. Прошу спилить аварийные ветки над тротуаром у школы. Прошу дать официальный ответ в письменном виде.,запрос_благоустройство
От имени жителей нашего дома сообщаю: Прошу выполнить дезинсекцию подвала и подъезда согласно регламенту. Необходимо провести диагностику лифта и предоставить акт. Прошу заменить перегоревшие лампы в подъезде на всех этажах. Прошу произвести опломбировку нового водосчётчика и внести показания. Прошу рассмотреть обращение и сообщить о принятых мерах.,запрос_ЖКХ
"От имени жителей нашего дома сообщаю: Нужно установить новый павильон на остановке, старый разрушен. Прошу организовать ямочный ремонт дворовой дороги в ближайшие сроки. Прошу организовать регулярный полив зелёных насаждений в жаркий период.",запрос_благоустройство
"Прошу обратить внимание: На остановке общественного транспорта отсутствует павильон от дождя. Детская площадка в неудовлетворительном состоянии: качели расшатаны. Уличное освещение на аллее не работает, по вечерам очень темно. На контейнерной площадке отсутствует ограждение, мусор разносит ветром. Прошу рассмотреть обращение и сообщить о принятых мерах.",жалоба_благоустройство
"Прошу обратить внимание: Уличное освещение на аллее не работает, по вечерам очень темно. Деревья разрослись и закрывают обзор на пешеходном переходе. Асфальт во дворе разрушен, после дождя образуются большие лужи. Прошу рассмотреть обращение и сообщить о принятых мерах.",жалоба_благоустройство
Прошу обратить внимание: Стоит обустроить освещение на дорожке к детскому саду. Полезно поставить навесы на остановках для защиты от осадков. Предлагаю сделать пешеходную зону без парковки возле школы.,предложение_благоустройство
Сообщаю по существу вопроса. Предлагаю расширить расписание приёма терапевта в вечернее время. Предлагаю сделать отдельное окно консультаций по телефону для пожилых. Предлагаю размещать результаты анализов в личном кабинете пациента. Полезно внедрить электронную очередь с уведомлениями по SMS. Предлагаю проводить разъяснительные вебинары по профилактике заболеваний. Прошу рассмотреть обращение и сообщить о принятых мерах.,предложение_здравоохранение
"Обращаюсь с официальной просьбой. Прошу организовать регулярный полив зелёных насаждений в жаркий период. Необходимо установить дополнительный фонарь у входа в парк. Прошу восстановить дорожную разметку на пешеходном переходе. Нужно установить новый павильон на остановке, старый разрушен. Буду признателен за обратную связь в установленные сроки.",запрос_благоустройство
"Обращаюсь с официальной просьбой. Лифтовое оборудование периодически отключается без предупреждения. В подъезде сильный сквозняк из‑за неплотно закрывающейся двери. Уже несколько дней в квартире отсутствует горячая вода. На лестничной площадке перегорела лампа, из‑за чего темно и небезопасно. В подвале стоит запах сырости, вероятно, течёт труба.",жалоба_ЖКХ
"Обращаюсь с официальной просьбой. Необходимо установить дополнительный фонарь у входа в парк. Нужно установить новый павильон на остановке, старый разрушен. Прошу организовать регулярный полив зелёных насаждений в жаркий период. Буду признателен за обратную связь в установленные сроки.",запрос_благоустройство
"Прошу обратить внимание: Предлагаю внедрить уведомления о плановых отключениях в мессенджере дома. Предлагаю ввести разъяснительные листовки по начислениям в квитанции. Предлагаю организовать сбор заявок на мелкий ремонт через онлайн‑форму. Имеет смысл установить доводчики на входные двери, чтобы не было сквозняков. Прошу рассмотреть обращение и сообщить о принятых мерах.",предложение_ЖКХ
Предлагаю размещать результаты анализов в личном кабинете пациента. Можно выделить отдельную комнату ожидания для родителей с детьми. Предлагаю сделать отдельное окно консультаций по телефону для пожилых.,предложение_здравоохранение
Сообщаю по существу вопроса. Хорошо бы добавить возможность прикрепления документов в онлайн‑записи. Хорошо бы установить кулеры с водой в зонах ожидания. Предлагаю сделать отдельное окно консультаций по телефону для пожилых.,предложение_здравоохранение
Обращаюсь с официальной просьбой. Имеет смысл обновлять стенды с актуальными графиками еженедельно. Хорошо бы добавить возможность прикрепления документов в онлайн‑записи. Можно выделить отдельную комнату ожидания для родителей с детьми. Надеюсь на оперативное решение вопроса.,предложение_здравоохранение
Прошу зафиксировать обращение и назначить дату ремонта входной двери. Прошу заменить перегоревшие лампы в подъезде на всех этажах. Прошу направить специалиста для проверки системы отопления в квартире. Прошу зарегистрировать обращение и направить ответ.,запрос_ЖКХ
Прошу обратить внимание: Имеет смысл обновлять стенды с актуальными графиками еженедельно. Полезно внедрить электронную очередь с уведомлениями по SMS. Предлагаю проводить разъяснительные вебинары по профилактике заболеваний. Стоит организовать дополнительный день вакцинации по субботам. Можно выделить отдельную комнату ожидания для родителей с детьми. Прошу рассмотреть обращение и сообщить о принятых мерах.,предложение_здравоохранение
Прошу обратить внимание: Прошу выдать справку о прохождении медицинского осмотра для трудоустройства. Прошу записать на повторный приём к врачу в ближайшую возможную дату. Прошу оформить выписку рецептов на льготные препараты. Прошу предоставить копию выписки из амбулаторной карты. Прошу зарегистрировать обращение по корректировке записи в расписании. Надеюсь на оперативное решение вопроса.,запрос_здравоохранение
От имени жителей нашего дома сообщаю: Необходимо установить дополнительный фонарь у входа в парк. Прошу провести сезонную обработку от клещей на территории сквера. Прошу оформить заявку на ремонт покрытия детской площадки. Необходимо обустроить пандус у бордюра для колясок.,запрос_благоустройство
От имени жителей нашего дома сообщаю: Необходимо обустроить пандус у бордюра для колясок. Прошу заменить сломанную скамейку у подъезда на безопасную. Прошу восстановить дорожную разметку на пешеходном переходе. Необходимо установить дополнительный фонарь у входа в парк. Прошу организовать регулярный полив зелёных насаждений в жаркий период. Прошу дать официальный ответ в письменном виде.,запрос_благоустройство
"Сообщаю по существу вопроса. Деревья разрослись и закрывают обзор на пешеходном переходе. На контейнерной площадке отсутствует ограждение, мусор разносит ветром. На остановке общественного транспорта отсутствует павильон от дождя. Зебра на дороге стерлась, автомобилисты не уступают пешеходам. Прошу зарегистрировать обращение и направить ответ.",жалоба_благоустройство
"Прошу обратить внимание: Можно заменить лампы в подъездах на энергосберегающие с датчиками движения. Хорошо бы установить коврики у входа, чтобы грязь не заносили в подъезд. Стоит провести гидравлическую промывку системы отопления перед сезоном.",предложение_ЖКХ
"Сообщаю по существу вопроса. В подвале стоит запах сырости, вероятно, течёт труба. График вывоза мусора не соблюдается, контейнеры переполнены. В подъезде сильный сквозняк из‑за неплотно закрывающейся двери. Уже несколько дней в квартире отсутствует горячая вода. Крышка люка у подъезда разбита, есть риск травм.",жалоба_ЖКХ
"От имени жителей нашего дома сообщаю: Деревья разрослись и закрывают обзор на пешеходном переходе. На контейнерной площадке отсутствует ограждение, мусор разносит ветром. Уличное освещение на аллее не работает, по вечерам очень темно.",жалоба_благоустройство
"Обращаюсь с официальной просьбой. Хорошо бы установить коврики у входа, чтобы грязь не заносили в подъезд. Имеет смысл установить доводчики на входные двери, чтобы не было сквозняков. Можно заменить лампы в подъездах на энергосберегающие с датчиками движения.",предложение_ЖКХ
Обращаюсь с официальной просьбой. Имеет смысл нанести светоотражающую разметку у пешеходных переходов. Можно установить информационные таблички с правилами выгула собак. Предлагаю оборудовать велопарковки у поликлиники и библиотеки.,предложение_благоустройство
"От имени жителей нашего дома сообщаю: Талоны к узким специалистам разбираются за минуты, записи не хватает. Сайт поликлиники часто не работает, запись недоступна. В процедурном кабинете перебои с расходными материалами. Жалобы оставленные через форму обратной связи остаются без ответа. В поликлинике большая очередь на регистрацию, ожидаем дольше часа. Буду признателен за обратную связь в установленные сроки.",жалоба_здравоохранение
"Прошу обратить внимание: Прошу проверить вентиляцию в санузле, тяга отсутствует. Прошу выполнить дезинсекцию подвала и подъезда согласно регламенту. Нужно провести обследование кровли из‑за регулярных протечек. Прошу произвести опломбировку нового водосчётчика и внести показания. Прошу дать официальный ответ в письменном виде.",запрос_ЖКХ
